,Tid,Kanal A
493,1.00739997,5.437377
494,1.00943997,5.437377
495,1.01147997,4.874815
496,1.01351997,4.124938
497,1.01555997,2.906004
498,1.01759997,1.124815
499,1.01963997,0.562254
500,1.02167997,0.281127
501,1.02371997,0.8436885
502,1.02575997,1.687377
503,1.02779997,3.374754
504,1.02983997,4.406065
505,1.03187997,5.343565
506,1.03391997,4.781312
507,1.03595997,2.437254
508,1.03799997,0.46875
509,1.04003997,0.6560655
510,1.04207997,2.249938
511,1.04411997,4.124938
512,1.04615997,5.343565
513,1.04819997,4.6875
514,1.05023997,2.249938
515,1.05227997,0.46875
516,1.05431997,1.031004
517,1.05635997,3.28125
518,1.05839997,5.062438
519,1.06043997,5.343565
520,1.06247997,4.21875
521,1.06451997,2.156127
522,1.06655997,0.46875
523,1.06859997,0.8436885
524,1.07063997,3.093627
525,1.07267997,4.781312
526,1.07471997,5.437377
527,1.07675997,4.874815
528,1.07879997,3.374754
529,1.08083997,1.40625
530,1.08287997,0.3749385
531,1.08491997,0.6560655
532,1.08695997,2.249938
533,1.08899997,3.937315
534,1.09103997,5.250062
535,1.09307997,5.437377
536,1.09511997,4.781312
537,1.09715997,3.093627
538,1.09919997,1.312438
539,1.10123997,0.281127
540,1.10327997,0.46875
541,1.10531997,1.499754
542,1.10735997,3.28125
543,1.10939997,4.593688
544,1.11143997,5.437377
545,1.11347997,5.437377
546,1.11551997,4.6875
547,1.11755997,3.468565
548,1.11959997,2.156127
549,1.12163997,0.8436885
550,1.12367997,0.281127
551,1.12571997,0.3749385
552,1.12775997,0.749877
553,1.12979997,1.593565
554,1.13183997,2.906004
555,1.13387997,4.031127
556,1.13591997,5.15625
557,1.13795997,5.531188
558,1.13999997,5.437377
559,1.14203997,4.874815
560,1.14407997,4.21875
561,1.14611997,3.093627
562,1.14815997,2.34375
563,1.15019997,1.312438
564,1.15223997,0.46875
565,1.15427997,0.281127
566,1.15631997,0.46875
567,1.15835997,0.8436885
568,1.16039997,1.499754
569,1.16243997,2.34375
570,1.16447997,2.718688
571,1.16651997,3.75
572,1.16855997,4.312562
573,1.17059997,5.062438
574,1.17263997,5.531188
575,1.17467997,5.625
576,1.17671997,5.625
577,1.17875997,5.531188
578,1.18079997,5.250062
579,1.18283997,4.6875
580,1.18487997,4.312562
581,1.18691997,3.374754
582,1.18895997,3.28125
583,1.19099997,2.531065
584,1.19303997,2.156127
585,1.19507997,1.687377
586,1.19711997,0.9375
587,1.19915997,0.749877
588,1.20119997,0.3749385
589,1.20323997,0.281127
590,1.20527997,0.281127
591,1.20731997,0.281127
592,1.20935997,0.281127
593,1.21139997,0.46875
594,1.21343997,0.46875
595,1.21547997,0.8436885
596,1.21751997,1.031004
597,1.21955997,1.124815
598,1.22159997,1.593565
599,1.22363997,1.312438
600,1.22567997,1.875
601,1.22771997,2.062315
602,1.22975997,2.531065
603,1.23179997,3.468565
604,1.23383997,3.468565
605,1.23587997,4.21875
606,1.23791997,4.031127
607,1.23995997,4.406065
608,1.24199997,4.968627
609,1.24403997,4.968627
610,1.24607997,5.437377
611,1.24811997,5.437377
612,1.25015997,5.437377
613,1.25219997,5.531188
614,1.25423997,5.437377
615,1.25627997,5.625
616,1.25831997,5.625
617,1.26035997,5.718812
618,1.26239997,5.625
619,1.26443997,5.531188
620,1.26647997,5.343565
621,1.26851997,5.531188
622,1.27055997,5.15625
623,1.27259997,5.15625
624,1.27463997,4.874815
625,1.27667997,4.499877
626,1.27871997,4.593688
627,1.28075997,3.75
628,1.28279997,3.937315
629,1.28483997,3.656188
630,1.28687997,3.562377
631,1.28891997,3.562377
632,1.29095997,2.437254
633,1.29299997,2.437254
634,1.29503997,1.499754
635,1.29707997,1.40625
636,1.29911997,1.218627
637,1.30115997,0.749877
638,1.30319997,1.031004
639,1.30523997,0.6560655
640,1.30727997,0.749877
641,1.30931997,0.562254
642,1.31135997,0.3749385
643,1.31339997,0.3749385
644,1.31543997,0.281127
645,1.31747997,0.1873154
646,1.31951997,0.281127
647,1.32155997,0.281127
648,1.32359997,0.1873154
649,1.32563997,0.281127
650,1.32767997,0.3749385
651,1.32971997,0.8436885
652,1.33175997,1.218627
653,1.33379997,1.593565
654,1.33583997,1.781188
655,1.33787997,1.40625
656,1.33991997,1.593565
657,1.34195997,1.312438
658,1.34399997,1.687377
659,1.34603997,2.156127
660,1.34807997,2.437254
661,1.35011997,2.906004
662,1.35215997,2.8125
663,1.35419997,2.999815
664,1.35623997,2.906004
665,1.35827997,2.999815
666,1.36031997,3.28125
667,1.36235997,3.562377
668,1.36439997,4.031127
669,1.36643997,4.312562
670,1.36847997,4.6875
671,1.37051997,4.874815
672,1.37255997,4.874815
673,1.37459997,4.781312
674,1.37663997,4.6875
675,1.37867997,4.874815
676,1.38071997,5.15625
677,1.38275997,5.343565
678,1.38479997,5.531188
679,1.38683996,5.625
680,1.38887996,5.625
681,1.39091996,5.625
682,1.39295996,5.625
683,1.39499996,4.6875
684,1.39703996,5.531188
685,1.39907996,5.437377
686,1.40111996,5.343565
687,1.40315996,5.250062
688,1.40519996,5.531188
689,1.40723996,5.250062
690,1.40927996,4.21875
691,1.41131996,3.374754
692,1.41335996,1.218627
693,1.41539996,3.75
694,1.41743996,4.6875
695,1.41947996,5.437377
696,1.42151996,5.062438
697,1.42355996,5.531188
698,1.42559996,5.531188
699,1.42763996,2.062315
700,1.42967996,0.8436885
701,1.43171996,0.749877
702,1.43375996,1.781188
703,1.43579996,4.312562
704,1.43783996,4.874815
705,1.43987996,4.781312
706,1.44191996,3.843504
707,1.44395996,2.624877
708,1.44599996,1.781188
709,1.44803996,1.875
710,1.45007996,2.437254
711,1.45211996,4.031127
712,1.45415996,3.562377
713,1.45619996,3.468565
714,1.45823996,1.781188
715,1.46027996,0.8436885
716,1.46231996,0.9375
717,1.46435996,1.124815
718,1.46639996,3.374754
719,1.46843996,4.031127
720,1.47047996,4.499877
721,1.47251996,3.28125
722,1.47455996,0.8436885
723,1.47659996,0.281127
724,1.47863996,0.3749385
725,1.48067996,0.281127
726,1.48271996,0.281127
727,1.48475996,0.749877
728,1.48679996,1.687377
729,1.48883996,1.968504
730,1.49087996,2.249938
731,1.49291996,1.781188
732,1.49495996,1.218627
733,1.49699996,0.562254
734,1.49903996,0.281127
735,1.50107996,0.1873154
736,1.50311996,0.1873154
737,1.50515996,0.3749385
738,1.50719996,0.3749385
739,1.50923996,0.281127
740,1.51127996,0.281127
741,1.51331996,0.3749385
742,1.51535996,0.281127
743,1.51739996,0.281127
744,1.51943996,0.6560655
745,1.52147996,0.8436885
746,1.52351996,0.749877
747,1.52555996,0.281127
748,1.52759996,0.46875
749,1.52963996,1.124815
750,1.53167996,1.593565
751,1.53371996,1.124815
752,1.53575996,0.46875
753,1.53779996,0.281127
754,1.53983996,0.6560655
755,1.54187996,0.562254
756,1.54391996,0.281127
757,1.54595996,0.8436885
758,1.54799996,1.687377
759,1.55003996,2.531065
760,1.55207996,1.968504
761,1.55411996,0.8436885
762,1.55615996,0.3749385
763,1.55819996,0.281127
764,1.56023996,0.46875
765,1.56227996,1.124815
766,1.56431996,1.781188
767,1.56635996,1.687377
768,1.56839996,0.9375
769,1.57043996,0.3749385
770,1.57247996,0.281127
771,1.57451996,0.3749385
772,1.57655996,1.124815
773,1.57859996,2.437254
774,1.58063996,3.562377
775,1.58267996,3.562377
776,1.58471996,2.718688
777,1.58675996,1.312438
778,1.58879996,0.3749385
779,1.59083996,0.1873154
780,1.59287996,0.3749385
781,1.59491996,1.031004
782,1.59695996,2.624877
783,1.59899996,3.656188
784,1.60103996,3.843504
785,1.60307996,3.093627
786,1.60511996,1.875
787,1.60715996,1.218627
788,1.60919996,0.8436885
789,1.61123996,1.40625
790,1.61327996,2.062315
791,1.61531996,2.718688
792,1.61735996,2.8125
793,1.61939996,1.968504
794,1.62143996,1.875
795,1.62347996,1.593565
796,1.62551996,1.875
797,1.62755996,2.8125
798,1.62959996,3.562377
799,1.63163996,4.499877
800,1.63367996,4.124938
801,1.63571996,3.28125
802,1.63775996,2.249938
803,1.63979996,1.312438
804,1.64183996,1.40625
805,1.64387996,1.499754
806,1.64591996,2.8125
807,1.64795996,4.031127
808,1.64999996,4.6875
809,1.65203996,4.968627
810,1.65407996,4.406065
811,1.65611996,3.843504
812,1.65815996,2.906004
813,1.66019996,2.624877
814,1.66223996,2.999815
815,1.66427996,3.187438
816,1.66631996,4.031127
817,1.66835996,4.21875
818,1.67039996,4.312562
819,1.67243996,4.312562
820,1.67447996,3.843504
821,1.67651996,4.031127
822,1.67855996,4.124938
823,1.68059996,4.6875
824,1.68263996,4.874815
825,1.68467996,4.593688
826,1.68671996,4.499877
827,1.68875996,3.75
828,1.69079996,3.656188
829,1.69283996,3.656188
830,1.69487996,4.031127
831,1.69691996,4.6875
832,1.69895996,4.874815
833,1.70099996,5.15625
834,1.70303996,5.15625
835,1.70507996,4.874815
836,1.70711996,4.593688
837,1.70915996,3.843504
838,1.71119996,3.656188
839,1.71323996,3.562377
840,1.71527996,3.937315
841,1.71731996,4.499877
842,1.71935996,4.781312
843,1.72139996,5.15625
844,1.72343996,5.250062
845,1.72547996,5.15625
846,1.72751996,5.062438
847,1.72955996,4.874815
848,1.73159996,4.968627
849,1.73363996,4.874815
850,1.73567996,4.874815
851,1.73771996,4.781312
852,1.73975996,4.6875
853,1.74179996,4.781312
854,1.74383996,4.781312
855,1.74587996,4.968627
856,1.74791996,5.15625
857,1.74995996,5.250062
858,1.75199996,5.343565
859,1.75403996,5.437377
860,1.75607996,5.343565
861,1.75811996,5.250062
862,1.76015996,5.15625
863,1.76219996,5.062438
864,1.76423996,5.15625
865,1.76627996,5.250062
866,1.76831996,5.437377
867,1.77035996,5.531188
868,1.77239996,5.531188
869,1.77443996,5.531188
870,1.77647996,5.343565
871,1.77851996,5.250062
872,1.78055996,5.15625
873,1.78259995,5.250062
874,1.78463995,5.437377
875,1.78667995,5.437377
876,1.78871995,5.437377
877,1.79075995,5.437377
878,1.79279995,5.437377
879,1.79483995,5.437377
880,1.79687995,5.437377
881,1.79891995,5.531188
