,Tid,Kanal A
513,1.04819997,5.343565
514,1.05023997,5.15625
515,1.05227997,5.343565
516,1.05431997,5.343565
517,1.05635997,5.343565
518,1.05839997,5.343565
519,1.06043997,5.250062
520,1.06247997,5.15625
521,1.06451997,4.968627
522,1.06655997,4.968627
523,1.06859997,4.874815
524,1.07063997,4.781312
525,1.07267997,4.874815
526,1.07471997,4.874815
527,1.07675997,4.968627
528,1.07879997,4.874815
529,1.08083997,4.874815
530,1.08287997,4.781312
531,1.08491997,4.499877
532,1.08695997,4.499877
533,1.08899997,4.406065
534,1.09103997,4.593688
535,1.09307997,4.406065
536,1.09511997,4.312562
537,1.09715997,4.312562
538,1.09919997,4.031127
539,1.10123997,4.124938
540,1.10327997,3.75
541,1.10531997,4.21875
542,1.10735997,4.499877
543,1.10939997,4.499877
544,1.11143997,4.406065
545,1.11347997,3.656188
546,1.11551997,3.656188
547,1.11755997,3.562377
548,1.11959997,3.28125
549,1.12163997,3.562377
550,1.12367997,3.28125
551,1.12571997,3.656188
552,1.12775997,3.562377
553,1.12979997,3.656188
554,1.13183997,3.656188
555,1.13387997,3.468565
556,1.13591997,3.468565
557,1.13795997,2.999815
558,1.13999997,3.187438
559,1.14203997,3.374754
560,1.14407997,3.187438
561,1.14611997,3.374754
562,1.14815997,2.999815
563,1.15019997,2.8125
564,1.15223997,2.531065
565,1.15427997,2.156127
566,1.15631997,2.718688
567,1.15835997,2.8125
568,1.16039997,2.906004
569,1.16243997,2.718688
570,1.16447997,2.437254
571,1.16651997,2.531065
572,1.16855997,2.156127
573,1.17059997,2.437254
574,1.17263997,2.531065
575,1.17467997,2.624877
576,1.17671997,2.999815
577,1.17875997,2.624877
578,1.18079997,2.718688
579,1.18283997,2.34375
580,1.18487997,2.062315
581,1.18691997,2.156127
582,1.18895997,1.781188
583,1.19099997,2.062315
584,1.19303997,1.968504
585,1.19507997,2.156127
586,1.19711997,2.249938
587,1.19915997,1.968504
588,1.20119997,2.156127
589,1.20323997,1.875
590,1.20527997,2.062315
591,1.20731997,1.968504
592,1.20935997,1.875
593,1.21139997,1.968504
594,1.21343997,1.593565
595,1.21547997,1.781188
596,1.21751997,1.499754
597,1.21955997,1.593565
598,1.22159997,1.499754
599,1.22363997,1.312438
600,1.22567997,1.499754
601,1.22771997,1.499754
602,1.22975997,1.968504
603,1.23179997,1.781188
604,1.23383997,1.499754
605,1.23587997,1.593565
606,1.23791997,1.218627
607,1.23995997,1.312438
608,1.24199997,1.031004
609,1.24403997,1.124815
610,1.24607997,1.40625
611,1.24811997,1.312438
612,1.25015997,1.124815
613,1.25219997,1.031004
614,1.25423997,0.9375
615,1.25627997,0.8436885
616,1.25831997,0.749877
617,1.26035997,0.749877
618,1.26239997,0.8436885
619,1.26443997,0.9375
620,1.26647997,0.9375
621,1.26851997,0.9375
622,1.27055997,0.749877
623,1.27259997,0.562254
624,1.27463997,0.562254
625,1.27667997,0.6560655
626,1.27871997,0.749877
627,1.28075997,0.8436885
628,1.28279997,0.749877
629,1.28483997,0.562254
630,1.28687997,0.46875
631,1.28891997,0.3749385
632,1.29095997,0.46875
633,1.29299997,0.46875
634,1.29503997,0.562254
635,1.29707997,0.749877
636,1.29911997,0.749877
637,1.30115997,0.8436885
638,1.30319997,0.6560655
639,1.30523997,0.6560655
640,1.30727997,0.46875
641,1.30931997,0.46875
642,1.31135997,0.46875
643,1.31339997,0.3749385
644,1.31543997,0.6560655
645,1.31747997,0.6560655
646,1.31951997,0.562254
647,1.32155997,0.46875
648,1.32359997,0.46875
649,1.32563997,0.6560655
650,1.32767997,0.46875
651,1.32971997,0.749877
652,1.33175997,0.8436885
653,1.33379997,0.749877
654,1.33583997,0.749877
655,1.33787997,0.46875
656,1.33991997,0.562254
657,1.34195997,0.46875
658,1.34399997,0.46875
659,1.34603997,0.46875
660,1.34807997,0.46875
661,1.35011997,0.562254
662,1.35215997,0.46875
663,1.35419997,0.3749385
664,1.35623997,0.3749385
665,1.35827997,0.281127
666,1.36031997,0.46875
667,1.36235997,0.3749385
668,1.36439997,0.3749385
669,1.36643997,0.46875
670,1.36847997,0.3749385
671,1.37051997,0.46875
672,1.37255997,0.3749385
673,1.37459997,0.3749385
674,1.37663997,0.3749385
675,1.37867997,0.281127
676,1.38071997,0.3749385
677,1.38275997,0.281127
678,1.38479997,0.281127
679,1.38683996,0.3749385
680,1.38887996,0.281127
681,1.39091996,0.3749385
682,1.39295996,0.281127
683,1.39499996,0.281127
684,1.39703996,0.281127
685,1.39907996,0.281127
686,1.40111996,0.46875
687,1.40315996,0.281127
688,1.40519996,0.3749385
689,1.40723996,0.281127
690,1.40927996,0.281127
691,1.41131996,0.281127
692,1.41335996,0.281127
693,1.41539996,0.3749385
694,1.41743996,0.3749385
695,1.41947996,0.46875
