,Tid,Kanal A
245,0.50147999,0.281127
246,0.50351999,0.281127
247,0.50555999,0.281127
248,0.50759999,0.3749385
249,0.50963999,0.3749385
250,0.51167999,0.46875
251,0.51371999,0.562254
252,0.51575999,0.46875
253,0.51779999,0.562254
254,0.51983999,0.281127
255,0.52187999,0.3749385
256,0.52391999,0.281127
257,0.52595999,0.3749385
258,0.52799999,0.562254
259,0.53003999,0.3749385
260,0.53207999,0.8436885
261,0.53411999,0.3749385
262,0.53615999,0.46875
263,0.53819999,0.8436885
264,0.54023999,0.281127
265,0.54227999,1.499754
266,0.54431999,0.3749385
267,0.54635999,1.124815
268,0.54839999,0.8436885
269,0.55043999,0.281127
270,0.55247999,0.6560655
271,0.55451999,0.3749385
272,0.55655999,0.6560655
273,0.55859999,0.46875
274,0.56063999,0.281127
275,0.56267999,1.031004
276,0.56471999,0.281127
277,0.56675999,0.562254
278,0.56879999,0.281127
279,0.57083999,0.281127
280,0.57287999,0.562254
281,0.57491999,0.281127
282,0.57695999,0.562254
283,0.57899999,0.562254
284,0.58103999,0.3749385
285,0.58307999,0.6560655
286,0.58511999,0.281127
287,0.58715999,0.3749385
288,0.58919999,0.281127
289,0.59123999,0.3749385
290,0.59327999,0.562254
291,0.59531998,0.281127
292,0.59735998,0.46875
293,0.59939998,0.281127
294,0.60143998,0.281127
295,0.60347998,0.281127
296,0.60551998,0.281127
297,0.60755998,0.46875
298,0.60959998,0.9375
299,0.61163998,1.499754
300,0.61367998,1.875
301,0.61571998,0.9375
302,0.61775998,0.562254
303,0.61979998,0.281127
304,0.62183998,0.6560655
305,0.62387998,0.562254
306,0.62591998,0.3749385
307,0.62795998,0.46875
308,0.62999998,1.218627
309,0.63203998,1.687377
310,0.63407998,1.499754
311,0.63611998,0.6560655
312,0.63815998,0.281127
313,0.64019998,0.281127
314,0.64223998,0.281127
315,0.64427998,0.281127
316,0.64631998,0.3749385
317,0.64835998,0.46875
318,0.65039998,0.8436885
319,0.65243998,0.6560655
320,0.65447998,0.46875
321,0.65651998,0.281127
322,0.65855998,0.281127
323,0.66059998,0.281127
324,0.66263998,0.281127
325,0.66467998,0.3749385
326,0.66671998,0.46875
327,0.66875998,0.3749385
328,0.67079998,0.46875
329,0.67283998,0.281127
330,0.67487998,0.281127
331,0.67691998,0.281127
332,0.67895998,0.281127
333,0.68099998,0.562254
334,0.68303998,0.6560655
335,0.68507998,0.6560655
336,0.68711998,0.46875
337,0.68915998,0.281127
338,0.69119998,0.281127
339,0.69323998,0.281127
340,0.69527998,0.1873154
341,0.69731998,0.281127
342,0.69935998,0.46875
343,0.70139998,1.031004
344,0.70343998,1.40625
345,0.70547998,1.40625
346,0.70751998,0.9375
347,0.70955998,0.6560655
348,0.71159998,0.562254
349,0.71363998,0.6560655
350,0.71567998,0.749877
351,0.71771998,1.218627
352,0.71975998,1.40625
353,0.72179998,1.124815
354,0.72383998,0.8436885
355,0.72587998,0.749877
356,0.72791998,0.8436885
357,0.72995998,1.124815
358,0.73199998,1.875
