,Tid,Kanal A
245,0.50147999,3.562377
246,0.50351999,3.374754
247,0.50555999,3.468565
248,0.50759999,3.374754
249,0.50963999,3.937315
250,0.51167999,3.75
251,0.51371999,3.656188
252,0.51575999,3.468565
253,0.51779999,3.374754
254,0.51983999,3.468565
255,0.52187999,3.843504
256,0.52391999,4.21875
257,0.52595999,3.937315
258,0.52799999,4.21875
259,0.53003999,4.031127
260,0.53207999,3.843504
261,0.53411999,3.843504
262,0.53615999,3.562377
263,0.53819999,3.843504
264,0.54023999,3.75
265,0.54227999,3.75
266,0.54431999,3.187438
267,0.54635999,3.093627
268,0.54839999,2.8125
269,0.55043999,2.8125
270,0.55247999,3.562377
271,0.55451999,3.187438
272,0.55655999,3.843504
273,0.55859999,3.562377
274,0.56063999,3.75
275,0.56267999,3.562377
276,0.56471999,3.28125
277,0.56675999,3.937315
278,0.56879999,3.562377
279,0.57083999,4.21875
280,0.57287999,3.656188
281,0.57491999,3.562377
282,0.57695999,3.562377
283,0.57899999,3.093627
284,0.58103999,4.031127
285,0.58307999,4.499877
286,0.58511999,5.062438
287,0.58715999,5.531188
288,0.58919999,5.531188
289,0.59123999,4.031127
290,0.59327999,0.6560655
291,0.59531998,3.562377
292,0.59735998,5.343565
293,0.59939998,1.687377
294,0.60143998,0.281127
295,0.60347998,1.593565
296,0.60551998,4.21875
297,0.60755998,5.625
298,0.60959998,2.8125
299,0.61163998,0.562254
300,0.61367998,4.406065
301,0.61571998,5.343565
302,0.61775998,2.718688
303,0.61979998,0.3749385
304,0.62183998,1.593565
305,0.62387998,5.062438
306,0.62591998,4.499877
307,0.62795998,0.749877
308,0.62999998,1.593565
309,0.63203998,4.593688
310,0.63407998,5.625
311,0.63611998,3.843504
312,0.63815998,0.9375
313,0.64019998,0.9375
314,0.64223998,4.312562
315,0.64427998,5.437377
316,0.64631998,2.156127
317,0.64835998,0.3749385
318,0.65039998,1.781188
319,0.65243998,4.593688
320,0.65447998,5.625
321,0.65651998,3.28125
322,0.65855998,0.46875
323,0.66059998,1.875
324,0.66263998,4.874815
325,0.66467998,5.718812
326,0.66671998,4.312562
327,0.66875998,1.593565
328,0.67079998,0.281127
329,0.67283998,1.687377
330,0.67487998,4.593688
331,0.67691998,5.531188
332,0.67895998,3.28125
333,0.68099998,0.8436885
334,0.68303998,0.3749385
335,0.68507998,1.40625
336,0.68711998,3.75
337,0.68915998,5.531188
338,0.69119998,4.968627
339,0.69323998,2.156127
340,0.69527998,0.3749385
341,0.69731998,1.312438
342,0.69935998,3.28125
343,0.70139998,4.593688
344,0.70343998,5.718812
345,0.70547998,5.343565
346,0.70751998,2.8125
347,0.70955998,0.749877
348,0.71159998,0.3749385
349,0.71363998,2.249938
350,0.71567998,4.031127
351,0.71771998,5.718812
352,0.71975998,5.625
353,0.72179998,4.499877
354,0.72383998,2.34375
355,0.72587998,1.124815
356,0.72791998,0.3749385
357,0.72995998,0.8436885
358,0.73199998,2.8125
359,0.73403998,4.874815
360,0.73607998,5.718812
361,0.73811998,5.531188
362,0.74015998,4.781312
363,0.74219998,2.906004
364,0.74423998,1.218627
365,0.74627998,0.3749385
366,0.74831998,0.749877
367,0.75035998,2.156127
368,0.75239998,4.21875
369,0.75443998,5.437377
370,0.75647998,5.906127
371,0.75851998,5.812315
372,0.76055998,5.343565
373,0.76259998,4.21875
374,0.76463998,2.906004
375,0.76667998,1.312438
376,0.76871998,0.3749385
377,0.77075998,0.3749385
378,0.77279998,1.124815
379,0.77483998,2.062315
380,0.77687998,3.28125
381,0.77891998,4.312562
382,0.78095998,4.968627
383,0.78299998,5.812315
384,0.78503998,5.999938
385,0.78707998,5.250062
386,0.78911998,4.031127
387,0.79115998,2.906004
388,0.79319998,1.687377
389,0.79523998,1.499754
390,0.79727998,0.749877
391,0.79931998,0.3749385
392,0.80135998,0.281127
393,0.80339998,0.8436885
394,0.80543998,1.499754
395,0.80747998,3.374754
396,0.80951998,4.031127
397,0.81155998,4.406065
398,0.81359998,5.343565
399,0.81563998,5.437377
400,0.81767998,5.999938
401,0.81971998,6.09375
402,0.82175998,5.999938
403,0.82379998,5.437377
404,0.82583998,5.062438
405,0.82787998,3.75
406,0.82991998,3.562377
407,0.83195998,2.8125
408,0.83399998,2.156127
409,0.83603998,1.781188
410,0.83807998,0.749877
411,0.84011998,0.46875
412,0.84215998,0.281127
413,0.84419998,0.3749385
414,0.84623998,0.562254
415,0.84827998,1.218627
416,0.85031998,1.499754
417,0.85235998,2.34375
418,0.85439998,2.718688
419,0.85643998,3.093627
420,0.85847998,3.937315
421,0.86051998,4.124938
422,0.86255998,4.874815
423,0.86459998,5.343565
424,0.86663998,5.718812
425,0.86867998,5.999938
426,0.87071998,5.999938
427,0.87275998,5.999938
428,0.87479998,6.09375
429,0.87683998,5.906127
430,0.87887998,5.437377
431,0.88091998,4.874815
432,0.88295998,4.406065
433,0.88499998,4.124938
434,0.88703998,3.656188
435,0.88907998,3.468565
436,0.89111998,2.999815
437,0.89315998,2.531065
438,0.89519998,1.875
439,0.89723998,1.031004
440,0.89927998,0.6560655
441,0.90131998,0.3749385
442,0.90335998,0.3749385
443,0.90539998,0.3749385
444,0.90743998,0.281127
445,0.90947998,0.281127
446,0.91151998,0.3749385
447,0.91355998,0.46875
448,0.91559998,0.749877
449,0.91763998,0.9375
450,0.91967998,0.749877
451,0.92171998,1.312438
452,0.92375998,1.312438
453,0.92579998,2.624877
454,0.92783998,3.75
455,0.92987998,4.124938
456,0.93191998,4.593688
457,0.93395998,3.937315
458,0.93599998,4.031127
459,0.93803998,4.031127
460,0.94007998,4.21875
461,0.94211998,5.15625
462,0.94415998,5.531188
463,0.94619998,5.906127
464,0.94823998,5.906127
465,0.95027998,5.906127
466,0.95231998,5.906127
467,0.95435998,5.718812
468,0.95639998,5.812315
469,0.95843998,5.906127
470,0.96047998,5.812315
471,0.96251998,5.343565
472,0.96455998,5.250062
473,0.96659998,4.968627
474,0.96863998,5.062438
475,0.97067998,5.343565
476,0.97271998,4.968627
477,0.97475998,4.781312
478,0.97679998,4.21875
479,0.97883998,3.374754
480,0.98087998,3.093627
481,0.98291998,2.437254
482,0.98495998,2.531065
483,0.98699998,2.34375
484,0.98903998,2.249938
485,0.99107997,2.249938
486,0.99311997,1.593565
487,0.99515997,1.499754
488,0.99719997,0.8436885
489,0.99923997,0.562254
490,1.00127997,0.9375
491,1.00331997,0.3749385
492,1.00535997,1.124815
493,1.00739997,0.9375
494,1.00943997,0.6560655
495,1.01147997,0.3749385
496,1.01351997,0.749877
497,1.01555997,1.124815
498,1.01759997,0.6560655
499,1.01963997,0.281127
500,1.02167997,0.281127
501,1.02371997,0.281127
502,1.02575997,0.281127
503,1.02779997,0.562254
504,1.02983997,1.593565
505,1.03187997,2.999815
506,1.03391997,2.999815
507,1.03595997,1.218627
508,1.03799997,0.46875
509,1.04003997,0.562254
510,1.04207997,0.8436885
511,1.04411997,1.875
512,1.04615997,2.249938
513,1.04819997,3.187438
514,1.05023997,3.75
515,1.05227997,2.999815
516,1.05431997,2.437254
517,1.05635997,1.499754
518,1.05839997,2.624877
519,1.06043997,4.21875
520,1.06247997,4.312562
521,1.06451997,4.593688
522,1.06655997,4.124938
523,1.06859997,4.124938
524,1.07063997,3.562377
525,1.07267997,3.093627
526,1.07471997,4.124938
527,1.07675997,4.968627
528,1.07879997,5.437377
529,1.08083997,5.343565
530,1.08287997,5.062438
531,1.08491997,5.062438
532,1.08695997,4.874815
533,1.08899997,4.874815
534,1.09103997,5.062438
535,1.09307997,5.15625
536,1.09511997,5.625
537,1.09715997,5.625
538,1.09919997,5.625
539,1.10123997,5.718812
540,1.10327997,5.718812
541,1.10531997,5.812315
542,1.10735997,5.812315
543,1.10939997,5.906127
544,1.11143997,5.906127
545,1.11347997,5.906127
546,1.11551997,5.812315
547,1.11755997,5.906127
548,1.11959997,5.906127
549,1.12163997,5.906127
550,1.12367997,5.906127
551,1.12571997,5.718812
552,1.12775997,5.718812
553,1.12979997,5.531188
554,1.13183997,5.625
555,1.13387997,5.625
556,1.13591997,5.625
557,1.13795997,5.625
558,1.13999997,5.343565
559,1.14203997,5.437377
560,1.14407997,5.343565
561,1.14611997,5.250062
562,1.14815997,5.062438
563,1.15019997,4.593688
564,1.15223997,4.968627
565,1.15427997,4.874815
566,1.15631997,5.062438
567,1.15835997,5.15625
568,1.16039997,4.874815
569,1.16243997,5.062438
570,1.16447997,4.593688
571,1.16651997,4.499877
572,1.16855997,4.21875
573,1.17059997,4.21875
574,1.17263997,4.6875
575,1.17467997,4.593688
576,1.17671997,4.6875
577,1.17875997,4.21875
578,1.18079997,3.937315
579,1.18283997,3.656188
580,1.18487997,3.374754
581,1.18691997,3.562377
582,1.18895997,3.374754
583,1.19099997,3.562377
584,1.19303997,3.562377
585,1.19507997,3.28125
586,1.19711997,2.999815
587,1.19915997,2.531065
588,1.20119997,2.531065
589,1.20323997,2.531065
590,1.20527997,2.531065
