,Tid,Kanal A
245,0.50147999,3.093627
246,0.50351999,3.28125
247,0.50555999,3.28125
248,0.50759999,3.28125
249,0.50963999,3.374754
250,0.51167999,3.093627
251,0.51371999,3.093627
252,0.51575999,2.8125
253,0.51779999,2.8125
254,0.51983999,3.093627
255,0.52187999,2.999815
256,0.52391999,3.28125
257,0.52595999,2.999815
258,0.52799999,2.8125
259,0.53003999,2.999815
260,0.53207999,2.8125
261,0.53411999,3.093627
262,0.53615999,2.999815
263,0.53819999,3.28125
264,0.54023999,3.468565
265,0.54227999,3.093627
266,0.54431999,3.374754
267,0.54635999,2.999815
268,0.54839999,2.999815
269,0.55043999,3.187438
270,0.55247999,2.999815
271,0.55451999,3.374754
272,0.55655999,3.093627
273,0.55859999,3.374754
274,0.56063999,3.562377
275,0.56267999,3.187438
276,0.56471999,3.374754
277,0.56675999,2.906004
278,0.56879999,3.187438
279,0.57083999,3.28125
280,0.57287999,3.187438
281,0.57491999,3.562377
282,0.57695999,3.187438
283,0.57899999,3.468565
284,0.58103999,3.093627
285,0.58307999,2.906004
286,0.58511999,2.906004
287,0.58715999,2.624877
288,0.58919999,3.093627
289,0.59123999,3.093627
290,0.59327999,3.374754
291,0.59531998,3.28125
292,0.59735998,2.999815
293,0.59939998,3.28125
294,0.60143998,2.906004
295,0.60347998,3.28125
296,0.60551998,3.093627
297,0.60755998,3.093627
298,0.60959998,3.28125
299,0.61163998,2.718688
300,0.61367998,2.999815
301,0.61571998,2.718688
302,0.61775998,2.999815
303,0.61979998,3.187438
304,0.62183998,2.718688
305,0.62387998,2.999815
306,0.62591998,2.437254
307,0.62795998,2.718688
308,0.62999998,2.718688
309,0.63203998,2.8125
310,0.63407998,3.374754
311,0.63611998,2.999815
312,0.63815998,3.468565
313,0.64019998,3.093627
314,0.64223998,2.999815
315,0.64427998,3.187438
316,0.64631998,2.8125
317,0.64835998,3.093627
318,0.65039998,2.624877
319,0.65243998,2.906004
320,0.65447998,2.624877
321,0.65651998,2.249938
322,0.65855998,2.437254
323,0.66059998,1.875
324,0.66263998,2.249938
325,0.66467998,1.875
326,0.66671998,1.968504
327,0.66875998,2.249938
328,0.67079998,1.781188
329,0.67283998,2.156127
330,0.67487998,1.499754
331,0.67691998,1.499754
332,0.67895998,1.593565
333,0.68099998,1.40625
334,0.68303998,1.687377
335,0.68507998,1.124815
336,0.68711998,1.124815
337,0.68915998,0.9375
338,0.69119998,0.8436885
339,0.69323998,0.9375
340,0.69527998,0.749877
341,0.69731998,0.8436885
342,0.69935998,0.8436885
343,0.70139998,0.8436885
344,0.70343998,0.8436885
345,0.70547998,0.562254
346,0.70751998,0.562254
347,0.70955998,0.3749385
348,0.71159998,0.3749385
349,0.71363998,0.281127
350,0.71567998,0.3749385
351,0.71771998,0.3749385
352,0.71975998,0.3749385
353,0.72179998,0.281127
354,0.72383998,0.281127
355,0.72587998,0.281127
356,0.72791998,0.281127
357,0.72995998,0.281127
358,0.73199998,0.281127
359,0.73403998,0.3749385
360,0.73607998,0.3749385
361,0.73811998,0.46875
362,0.74015998,0.46875
363,0.74219998,0.6560655
364,0.74423998,0.749877
365,0.74627998,0.749877
366,0.74831998,1.031004
367,0.75035998,1.218627
368,0.75239998,1.40625
369,0.75443998,1.593565
370,0.75647998,1.875
