,Tid,Kanal A
245,0.50147999,0.281127
246,0.50351999,0.281127
247,0.50555999,0.281127
248,0.50759999,0.281127
249,0.50963999,0.281127
250,0.51167999,0.281127
251,0.51371999,0.281127
252,0.51575999,0.281127
253,0.51779999,0.281127
254,0.51983999,0.281127
255,0.52187999,0.281127
256,0.52391999,0.281127
257,0.52595999,0.281127
258,0.52799999,0.281127
259,0.53003999,0.281127
260,0.53207999,0.281127
261,0.53411999,0.281127
262,0.53615999,0.281127
263,0.53819999,0.281127
264,0.54023999,0.281127
265,0.54227999,0.3749385
266,0.54431999,0.281127
267,0.54635999,0.281127
268,0.54839999,0.281127
269,0.55043999,0.281127
270,0.55247999,0.281127
271,0.55451999,0.3749385
272,0.55655999,0.3749385
273,0.55859999,0.3749385
274,0.56063999,0.281127
275,0.56267999,0.281127
276,0.56471999,0.281127
277,0.56675999,0.281127
278,0.56879999,0.3749385
279,0.57083999,0.3749385
280,0.57287999,0.46875
281,0.57491999,0.46875
282,0.57695999,0.46875
283,0.57899999,0.6560655
284,0.58103999,0.749877
285,0.58307999,1.031004
286,0.58511999,0.9375
287,0.58715999,0.9375
288,0.58919999,1.124815
289,0.59123999,1.124815
290,0.59327999,1.593565
291,0.59531998,1.499754
292,0.59735998,1.687377
293,0.59939998,2.062315
294,0.60143998,2.34375
295,0.60347998,2.906004
296,0.60551998,3.187438
297,0.60755998,3.468565
298,0.60959998,3.937315
299,0.61163998,4.031127
300,0.61367998,4.593688
301,0.61571998,5.062438
302,0.61775998,5.343565
303,0.61979998,5.343565
304,0.62183998,4.874815
305,0.62387998,3.374754
306,0.62591998,1.968504
307,0.62795998,0.562254
308,0.62999998,0.6560655
309,0.63203998,2.531065
310,0.63407998,4.874815
311,0.63611998,5.343565
312,0.63815998,4.21875
313,0.64019998,2.062315
314,0.64223998,0.6560655
315,0.64427998,0.562254
316,0.64631998,1.875
317,0.64835998,4.124938
318,0.65039998,5.343565
319,0.65243998,4.874815
320,0.65447998,2.8125
321,0.65651998,0.9375
322,0.65855998,0.281127
323,0.66059998,1.499754
324,0.66263998,2.906004
325,0.66467998,4.6875
326,0.66671998,5.437377
327,0.66875998,4.968627
328,0.67079998,3.28125
329,0.67283998,1.499754
330,0.67487998,0.3749385
331,0.67691998,0.6560655
332,0.67895998,1.875
333,0.68099998,3.656188
334,0.68303998,4.593688
335,0.68507998,5.437377
336,0.68711998,5.250062
337,0.68915998,4.312562
338,0.69119998,2.531065
339,0.69323998,1.40625
340,0.69527998,0.3749385
341,0.69731998,0.281127
342,0.69935998,0.749877
343,0.70139998,1.968504
344,0.70343998,2.906004
345,0.70547998,4.499877
346,0.70751998,5.062438
347,0.70955998,5.437377
348,0.71159998,5.15625
349,0.71363998,4.499877
350,0.71567998,3.093627
351,0.71771998,2.062315
352,0.71975998,1.031004
353,0.72179998,0.3749385
354,0.72383998,0.3749385
355,0.72587998,0.9375
356,0.72791998,1.687377
357,0.72995998,2.718688
358,0.73199998,3.562377
359,0.73403998,4.031127
