,Tid,Kanal A
367,0.75035998,2.249938
368,0.75239998,1.593565
369,0.75443998,1.499754
370,0.75647998,1.40625
371,0.75851998,1.593565
372,0.76055998,2.156127
373,0.76259998,2.249938
374,0.76463998,2.624877
375,0.76667998,2.437254
376,0.76871998,2.249938
377,0.77075998,2.249938
378,0.77279998,2.249938
379,0.77483998,2.624877
380,0.77687998,3.093627
381,0.77891998,3.656188
382,0.78095998,4.124938
383,0.78299998,4.21875
384,0.78503998,4.031127
385,0.78707998,4.031127
386,0.78911998,4.031127
387,0.79115998,4.406065
388,0.79319998,4.874815
389,0.79523998,5.15625
390,0.79727998,5.531188
391,0.79931998,5.531188
392,0.80135998,5.718812
393,0.80339998,5.718812
394,0.80543998,5.718812
395,0.80747998,5.437377
396,0.80951998,5.250062
397,0.81155998,4.781312
398,0.81359998,4.21875
399,0.81563998,3.374754
400,0.81767998,2.249938
401,0.81971998,1.218627
402,0.82175998,0.3749385
403,0.82379998,0.46875
404,0.82583998,2.718688
405,0.82787998,5.15625
406,0.82991998,4.874815
407,0.83195998,1.687377
408,0.83399998,0.281127
409,0.83603998,1.499754
410,0.83807998,3.28125
411,0.84011998,5.062438
412,0.84215998,5.531188
413,0.84419998,3.562377
414,0.84623998,0.6560655
415,0.84827998,0.749877
416,0.85031998,3.374754
417,0.85235998,5.250062
418,0.85439998,5.15625
419,0.85643998,2.718688
420,0.85847998,0.562254
421,0.86051998,1.312438
422,0.86255998,3.75
423,0.86459998,5.531188
424,0.86663998,4.031127
425,0.86867998,1.124815
426,0.87071998,0.749877
427,0.87275998,3.28125
428,0.87479998,5.437377
429,0.87683998,3.75
430,0.87887998,0.749877
431,0.88091998,1.312438
432,0.88295998,4.124938
433,0.88499998,5.437377
434,0.88703998,3.28125
435,0.88907998,0.562254
436,0.89111998,1.40625
437,0.89315998,4.21875
438,0.89519998,5.437377
439,0.89723998,3.468565
440,0.89927998,0.562254
441,0.90131998,0.9375
442,0.90335998,3.374754
443,0.90539998,5.437377
444,0.90743998,4.406065
445,0.90947998,1.312438
446,0.91151998,0.3749385
447,0.91355998,2.062315
448,0.91559998,4.874815
449,0.91763998,5.625
450,0.91967998,3.374754
451,0.92171998,0.749877
452,0.92375998,0.562254
453,0.92579998,2.8125
454,0.92783998,4.968627
455,0.92987998,5.437377
456,0.93191998,3.937315
457,0.93395998,1.40625
458,0.93599998,0.3749385
459,0.93803998,1.499754
460,0.94007998,4.124938
461,0.94211998,5.531188
462,0.94415998,5.062438
463,0.94619998,2.718688
464,0.94823998,0.6560655
465,0.95027998,0.749877
466,0.95231998,2.531065
467,0.95435998,4.499877
468,0.95639998,5.625
469,0.95843998,5.250062
470,0.96047998,3.187438
471,0.96251998,1.124815
472,0.96455998,0.281127
473,0.96659998,1.40625
474,0.96863998,3.28125
475,0.97067998,5.062438
476,0.97271998,5.718812
477,0.97475998,5.250062
478,0.97679998,3.468565
479,0.97883998,1.593565
480,0.98087998,0.3749385
481,0.98291998,0.562254
482,0.98495998,2.062315
483,0.98699998,4.124938
484,0.98903998,5.437377
485,0.99107997,5.812315
486,0.99311997,5.343565
487,0.99515997,4.124938
488,0.99719997,2.34375
489,0.99923997,1.031004
490,1.00127997,0.281127
491,1.00331997,0.749877
492,1.00535997,1.968504
493,1.00739997,3.468565
494,1.00943997,4.499877
495,1.01147997,5.343565
496,1.01351997,5.812315
497,1.01555997,5.625
498,1.01759997,4.406065
499,1.01963997,2.906004
500,1.02167997,1.218627
501,1.02371997,0.562254
502,1.02575997,0.1873154
503,1.02779997,0.562254
504,1.02983997,1.312438
505,1.03187997,2.531065
506,1.03391997,3.562377
507,1.03595997,4.968627
508,1.03799997,5.625
509,1.04003997,5.906127
510,1.04207997,5.812315
511,1.04411997,5.250062
512,1.04615997,3.937315
513,1.04819997,2.999815
514,1.05023997,1.40625
515,1.05227997,0.562254
516,1.05431997,0.281127
517,1.05635997,0.46875
518,1.05839997,0.6560655
519,1.06043997,1.40625
520,1.06247997,1.968504
521,1.06451997,2.999815
522,1.06655997,4.21875
523,1.06859997,4.874815
524,1.07063997,5.625
525,1.07267997,5.906127
526,1.07471997,5.999938
527,1.07675997,5.906127
528,1.07879997,5.531188
529,1.08083997,4.781312
530,1.08287997,4.031127
531,1.08491997,2.8125
532,1.08695997,1.968504
533,1.08899997,1.218627
534,1.09103997,0.6560655
535,1.09307997,0.46875
536,1.09511997,0.281127
537,1.09715997,0.1873154
538,1.09919997,0.3749385
539,1.10123997,0.562254
540,1.10327997,0.749877
541,1.10531997,1.499754
542,1.10735997,1.875
543,1.10939997,2.8125
544,1.11143997,3.374754
545,1.11347997,3.562377
546,1.11551997,4.406065
547,1.11755997,4.406065
548,1.11959997,5.062438
549,1.12163997,5.437377
550,1.12367997,5.718812
551,1.12571997,5.906127
552,1.12775997,5.906127
553,1.12979997,5.625
554,1.13183997,5.531188
555,1.13387997,5.531188
556,1.13591997,5.062438
557,1.13795997,4.968627
558,1.13999997,4.312562
559,1.14203997,3.843504
560,1.14407997,3.093627
561,1.14611997,2.249938
562,1.14815997,2.249938
563,1.15019997,1.593565
564,1.15223997,1.218627
565,1.15427997,0.8436885
566,1.15631997,0.562254
567,1.15835997,0.3749385
568,1.16039997,0.1873154
569,1.16243997,0.281127
570,1.16447997,0.281127
571,1.16651997,0.281127
572,1.16855997,0.46875
573,1.17059997,0.562254
574,1.17263997,0.9375
575,1.17467997,1.312438
576,1.17671997,1.593565
577,1.17875997,1.875
578,1.18079997,2.34375
579,1.18283997,3.093627
580,1.18487997,3.28125
581,1.18691997,4.031127
582,1.18895997,4.593688
583,1.19099997,4.6875
584,1.19303997,4.874815
585,1.19507997,4.968627
586,1.19711997,5.437377
587,1.19915997,5.531188
588,1.20119997,5.812315
589,1.20323997,5.812315
590,1.20527997,5.812315
591,1.20731997,5.625
592,1.20935997,5.625
593,1.21139997,5.437377
594,1.21343997,5.531188
595,1.21547997,5.437377
596,1.21751997,4.874815
597,1.21955997,4.593688
598,1.22159997,3.843504
599,1.22363997,3.843504
600,1.22567997,3.562377
601,1.22771997,3.28125
602,1.22975997,3.468565
603,1.23179997,2.718688
604,1.23383997,2.624877
605,1.23587997,2.156127
606,1.23791997,1.781188
607,1.23995997,1.781188
608,1.24199997,1.218627
609,1.24403997,1.687377
610,1.24607997,1.40625
611,1.24811997,1.218627
612,1.25015997,1.124815
613,1.25219997,0.6560655
614,1.25423997,0.6560655
615,1.25627997,0.281127
616,1.25831997,0.281127
617,1.26035997,0.281127
618,1.26239997,0.1873154
619,1.26443997,0.281127
620,1.26647997,0.281127
621,1.26851997,0.1873154
622,1.27055997,0.281127
623,1.27259997,0.46875
624,1.27463997,0.46875
625,1.27667997,0.8436885
626,1.27871997,0.6560655
627,1.28075997,0.562254
628,1.28279997,0.562254
629,1.28483997,0.562254
630,1.28687997,1.031004
631,1.28891997,1.218627
632,1.29095997,1.687377
633,1.29299997,1.875
634,1.29503997,1.781188
635,1.29707997,2.156127
636,1.29911997,1.968504
637,1.30115997,2.156127
638,1.30319997,2.249938
639,1.30523997,2.249938
640,1.30727997,2.718688
641,1.30931997,2.8125
642,1.31135997,3.468565
643,1.31339997,3.562377
644,1.31543997,3.468565
645,1.31747997,3.562377
646,1.31951997,3.374754
647,1.32155997,3.656188
648,1.32359997,3.937315
649,1.32563997,4.499877
650,1.32767997,5.062438
651,1.32971997,5.15625
652,1.33175997,5.15625
653,1.33379997,4.968627
654,1.33583997,4.593688
655,1.33787997,4.312562
656,1.33991997,4.499877
657,1.34195997,4.781312
658,1.34399997,5.250062
659,1.34603997,5.625
660,1.34807997,5.718812
661,1.35011997,5.718812
662,1.35215997,5.625
663,1.35419997,5.437377
664,1.35623997,5.250062
665,1.35827997,5.250062
666,1.36031997,5.531188
667,1.36235997,5.718812
668,1.36439997,5.718812
669,1.36643997,5.531188
670,1.36847997,5.531188
671,1.37051997,5.718812
672,1.37255997,5.812315
673,1.37459997,5.718812
674,1.37663997,5.718812
675,1.37867997,5.718812
676,1.38071997,5.531188
677,1.38275997,5.343565
678,1.38479997,5.343565
679,1.38683996,5.437377
680,1.38887996,5.625
681,1.39091996,5.718812
682,1.39295996,5.625
683,1.39499996,5.531188
684,1.39703996,5.15625
685,1.39907996,4.874815
686,1.40111996,4.593688
687,1.40315996,4.6875
688,1.40519996,5.062438
689,1.40723996,5.062438
690,1.40927996,5.343565
691,1.41131996,5.250062
692,1.41335996,4.968627
693,1.41539996,4.593688
694,1.41743996,4.031127
695,1.41947996,3.75
696,1.42151996,3.75
697,1.42355996,4.124938
698,1.42559996,4.406065
699,1.42763996,4.312562
700,1.42967996,4.312562
701,1.43171996,4.124938
702,1.43375996,3.75
703,1.43579996,3.28125
704,1.43783996,3.187438
705,1.43987996,3.562377
706,1.44191996,3.468565
707,1.44395996,3.656188
708,1.44599996,3.656188
709,1.44803996,3.374754
710,1.45007996,2.999815
711,1.45211996,2.531065
712,1.45415996,2.8125
713,1.45619996,2.437254
714,1.45823996,2.531065
715,1.46027996,2.718688
716,1.46231996,2.718688
717,1.46435996,2.531065
718,1.46639996,1.968504
719,1.46843996,2.062315
720,1.47047996,1.687377
721,1.47251996,1.593565
722,1.47455996,1.781188
723,1.47659996,1.875
724,1.47863996,2.249938
725,1.48067996,1.781188
726,1.48271996,2.062315
727,1.48475996,2.062315
728,1.48679996,1.593565
729,1.48883996,1.781188
730,1.49087996,1.40625
731,1.49291996,1.593565
732,1.49495996,1.124815
733,1.49699996,1.031004
734,1.49903996,1.124815
735,1.50107996,0.749877
736,1.50311996,0.9375
737,1.50515996,0.8436885
738,1.50719996,1.031004
739,1.50923996,0.9375
740,1.51127996,0.8436885
741,1.51331996,1.218627
742,1.51535996,0.8436885
743,1.51739996,0.749877
744,1.51943996,0.6560655
745,1.52147996,0.6560655
746,1.52351996,0.749877
747,1.52555996,0.6560655
748,1.52759996,0.8436885
749,1.52963996,0.749877
750,1.53167996,0.6560655
751,1.53371996,0.562254
752,1.53575996,0.46875
753,1.53779996,0.46875
754,1.53983996,0.281127
755,1.54187996,0.3749385
756,1.54391996,0.3749385
757,1.54595996,0.3749385
758,1.54799996,0.3749385
759,1.55003996,0.3749385
760,1.55207996,0.46875
761,1.55411996,0.3749385
762,1.55615996,0.3749385
763,1.55819996,0.3749385
764,1.56023996,0.3749385
765,1.56227996,0.281127
766,1.56431996,0.281127
767,1.56635996,0.3749385
768,1.56839996,0.281127
769,1.57043996,0.281127
770,1.57247996,0.281127
771,1.57451996,0.281127
772,1.57655996,0.281127
773,1.57859996,0.281127
774,1.58063996,0.281127
775,1.58267996,0.281127
776,1.58471996,0.281127
777,1.58675996,0.281127
778,1.58879996,0.281127
779,1.59083996,0.281127
780,1.59287996,0.281127
781,1.59491996,0.1873154
782,1.59695996,0.1873154
783,1.59899996,0.281127
784,1.60103996,0.1873154
785,1.60307996,0.281127
786,1.60511996,0.281127
787,1.60715996,0.281127
788,1.60919996,0.281127
789,1.61123996,0.281127
790,1.61327996,0.281127
791,1.61531996,0.281127
792,1.61735996,0.281127
793,1.61939996,0.281127
794,1.62143996,0.3749385
795,1.62347996,0.281127
796,1.62551996,0.281127
797,1.62755996,0.3749385
798,1.62959996,0.3749385
799,1.63163996,0.46875
800,1.63367996,0.562254
801,1.63571996,0.562254
802,1.63775996,0.749877
803,1.63979996,0.562254
804,1.64183996,0.46875
805,1.64387996,0.562254
806,1.64591996,0.46875
807,1.64795996,0.562254
808,1.64999996,0.3749385
809,1.65203996,0.3749385
810,1.65407996,0.3749385
811,1.65611996,0.281127
812,1.65815996,0.3749385
813,1.66019996,0.46875
814,1.66223996,0.46875
815,1.66427996,0.562254
816,1.66631996,0.6560655
817,1.66835996,0.749877
818,1.67039996,0.6560655
819,1.67243996,0.6560655
820,1.67447996,0.6560655
821,1.67651996,0.749877
822,1.67855996,0.749877
823,1.68059996,0.749877
824,1.68263996,0.749877
825,1.68467996,0.749877
826,1.68671996,0.6560655
827,1.68875996,0.562254
828,1.69079996,0.6560655
829,1.69283996,0.6560655
830,1.69487996,0.562254
831,1.69691996,0.6560655
832,1.69895996,0.6560655
833,1.70099996,0.749877
834,1.70303996,0.6560655
835,1.70507996,0.6560655
836,1.70711996,0.6560655
837,1.70915996,0.6560655
838,1.71119996,0.8436885
839,1.71323996,0.749877
840,1.71527996,0.8436885
841,1.71731996,0.6560655
842,1.71935996,0.6560655
843,1.72139996,0.749877
844,1.72343996,0.749877
845,1.72547996,0.9375
846,1.72751996,0.749877
847,1.72955996,0.9375
848,1.73159996,0.749877
849,1.73363996,0.562254
850,1.73567996,0.749877
851,1.73771996,0.749877
852,1.73975996,1.031004
853,1.74179996,0.9375
854,1.74383996,1.218627
855,1.74587996,1.499754
856,1.74791996,1.124815
857,1.74995996,1.593565
858,1.75199996,1.312438
859,1.75403996,1.781188
860,1.75607996,2.249938
861,1.75811996,2.156127
862,1.76015996,2.906004
863,1.76219996,2.718688
864,1.76423996,2.999815
865,1.76627996,3.187438
866,1.76831996,2.906004
867,1.77035996,3.28125
868,1.77239996,2.906004
869,1.77443996,3.093627
870,1.77647996,2.999815
871,1.77851996,2.999815
872,1.78055996,3.28125
873,1.78259995,2.906004
874,1.78463995,2.999815
875,1.78667995,2.8125
876,1.78871995,2.8125
877,1.79075995,2.906004
878,1.79279995,2.718688
879,1.79483995,2.906004
880,1.79687995,2.8125
881,1.79891995,2.999815
882,1.80095995,2.999815
883,1.80299995,2.999815
884,1.80503995,3.28125
885,1.80707995,3.093627
886,1.80911995,3.374754
887,1.81115995,3.28125
888,1.81319995,3.374754
889,1.81523995,3.562377
890,1.81727995,3.28125
891,1.81931995,3.562377
892,1.82135995,3.28125
893,1.82339995,3.28125
894,1.82543995,3.374754
895,1.82747995,3.187438
896,1.82951995,3.468565
