,Tid,Kanal A
73,0.1506,0.3749385
74,0.15264,0.281127
75,0.15468,0.562254
76,0.15672,0.562254
77,0.15876,1.968504
78,0.1608,1.781188
79,0.16284,1.875
80,0.16488,1.218627
81,0.16692,0.3749385
82,0.16896,0.6560655
83,0.171,0.281127
84,0.17304,1.312438
85,0.17508,1.687377
86,0.17712,2.437254
87,0.17916,2.531065
88,0.1812,1.031004
89,0.18324,1.124815
90,0.18528,0.3749385
91,0.18732,0.6560655
92,0.18936,1.031004
93,0.1914,1.687377
94,0.19344,2.34375
95,0.19548,1.312438
96,0.19752,1.687377
97,0.19955999,0.749877
98,0.20159999,0.749877
99,0.20363999,0.562254
100,0.20567999,0.6560655
101,0.20771999,2.718688
102,0.20975999,4.874815
103,0.21179999,2.156127
104,0.21383999,1.687377
105,0.21587999,5.062438
106,0.21791999,3.187438
107,0.21995999,1.312438
108,0.22199999,0.3749385
109,0.22403999,1.968504
110,0.22607999,5.062438
111,0.22811999,2.906004
112,0.23015999,0.562254
113,0.23219999,2.531065
114,0.23423999,4.499877
115,0.23627999,5.437377
116,0.23831999,3.843504
117,0.24035999,0.562254
118,0.24239999,1.781188
119,0.24443999,5.15625
120,0.24647999,4.312562
121,0.24851999,1.781188
122,0.25055999,0.46875
123,0.25259999,0.46875
124,0.25463999,2.718688
125,0.25667999,4.781312
126,0.25871999,4.124938
127,0.26075999,1.124815
128,0.26279999,0.6560655
129,0.26483999,2.624877
130,0.26687999,4.124938
131,0.26891999,5.343565
132,0.27095999,5.250062
133,0.27299999,2.437254
134,0.27503999,0.3749385
135,0.27707999,1.499754
136,0.27911999,4.312562
137,0.28115999,5.250062
138,0.28319999,4.874815
139,0.28523999,4.499877
140,0.28727999,2.718688
141,0.28931999,0.8436885
142,0.29135999,0.3749385
143,0.29339999,2.624877
144,0.29543999,4.312562
145,0.29747999,5.343565
146,0.29951999,4.874815
147,0.30155999,4.21875
148,0.30359999,2.531065
149,0.30563999,1.781188
150,0.30767999,0.3749385
151,0.30971999,1.031004
152,0.31175999,2.999815
153,0.31379999,4.968627
154,0.31583999,5.437377
155,0.31787999,5.250062
156,0.31991999,4.781312
157,0.32195999,4.124938
158,0.32399999,2.8125
159,0.32603999,1.312438
160,0.32807999,0.3749385
161,0.33011999,0.46875
162,0.33215999,1.218627
163,0.33419999,2.531065
164,0.33623999,3.187438
165,0.33827999,3.937315
166,0.34031999,4.6875
167,0.34235999,5.343565
168,0.34439999,5.531188
169,0.34643999,4.874815
170,0.34847999,3.468565
171,0.35051999,2.34375
172,0.35255999,1.687377
173,0.35459999,1.218627
174,0.35663999,0.562254
175,0.35867999,0.3749385
176,0.36071999,0.3749385
177,0.36275999,0.9375
178,0.36479999,2.156127
179,0.36683999,3.374754
180,0.36887999,4.124938
181,0.37091999,4.968627
182,0.37295999,5.15625
183,0.37499999,5.343565
184,0.37703999,5.531188
185,0.37907999,5.625
186,0.38111999,5.343565
187,0.38315999,4.593688
188,0.38519999,3.093627
189,0.38723999,2.531065
190,0.38927999,1.687377
191,0.39131999,1.312438
192,0.39335999,0.749877
193,0.39539999,0.3749385
194,0.39743999,0.281127
195,0.39947999,0.562254
196,0.40151999,0.8436885
197,0.40355999,1.312438
198,0.40559999,1.687377
199,0.40763999,2.437254
200,0.40967999,3.374754
201,0.41171999,3.843504
202,0.41375999,4.781312
203,0.41579999,4.968627
204,0.41783999,5.437377
205,0.41987999,5.625
206,0.42191999,5.718812
207,0.42395999,5.625
208,0.42599999,5.625
209,0.42803999,5.15625
210,0.43007999,5.15625
211,0.43211999,4.593688
212,0.43415999,4.031127
213,0.43619999,3.75
214,0.43823999,2.34375
215,0.44027999,2.531065
216,0.44231999,1.312438
217,0.44435999,1.312438
218,0.44639999,0.8436885
219,0.44843999,0.562254
220,0.45047999,0.6560655
221,0.45251999,0.281127
222,0.45455999,0.281127
223,0.45659999,0.562254
224,0.45863999,1.031004
225,0.46067999,1.124815
226,0.46271999,1.781188
227,0.46475999,1.499754
228,0.46679999,2.062315
229,0.46883999,2.437254
230,0.47087999,3.374754
231,0.47291999,3.937315
232,0.47495999,3.656188
233,0.47699999,4.124938
234,0.47903999,3.843504
235,0.48107999,4.593688
236,0.48311999,5.062438
237,0.48515999,5.343565
238,0.48719999,5.718812
239,0.48923999,5.718812
240,0.49127999,5.625
241,0.49331999,5.718812
242,0.49535999,5.718812
243,0.49739999,5.625
244,0.49943999,5.531188
245,0.50147999,5.15625
246,0.50351999,4.968627
247,0.50555999,4.874815
248,0.50759999,4.593688
249,0.50963999,4.499877
250,0.51167999,4.406065
251,0.51371999,4.406065
252,0.51575999,3.562377
253,0.51779999,3.093627
254,0.51983999,2.437254
255,0.52187999,2.156127
256,0.52391999,2.156127
257,0.52595999,1.875
258,0.52799999,1.218627
259,0.53003999,0.749877
260,0.53207999,0.749877
261,0.53411999,0.46875
262,0.53615999,0.562254
263,0.53819999,0.3749385
264,0.54023999,0.3749385
265,0.54227999,0.281127
266,0.54431999,0.281127
267,0.54635999,0.1873154
268,0.54839999,0.46875
269,0.55043999,0.562254
270,0.55247999,0.6560655
271,0.55451999,1.124815
272,0.55655999,0.9375
273,0.55859999,1.40625
274,0.56063999,1.031004
275,0.56267999,1.312438
276,0.56471999,1.593565
277,0.56675999,1.593565
278,0.56879999,2.624877
279,0.57083999,2.249938
280,0.57287999,2.718688
281,0.57491999,2.999815
282,0.57695999,3.093627
283,0.57899999,3.75
284,0.58103999,3.75
285,0.58307999,4.21875
286,0.58511999,4.406065
287,0.58715999,4.593688
288,0.58919999,5.15625
289,0.59123999,5.15625
290,0.59327999,5.343565
291,0.59531998,5.437377
292,0.59735998,5.531188
293,0.59939998,5.625
294,0.60143998,5.531188
295,0.60347998,5.625
296,0.60551998,5.531188
297,0.60755998,5.531188
298,0.60959998,5.437377
299,0.61163998,5.437377
300,0.61367998,5.343565
301,0.61571998,5.250062
302,0.61775998,5.062438
303,0.61979998,4.499877
304,0.62183998,4.312562
305,0.62387998,3.937315
306,0.62591998,3.187438
307,0.62795998,2.999815
308,0.62999998,2.531065
309,0.63203998,2.624877
310,0.63407998,2.531065
311,0.63611998,2.249938
312,0.63815998,2.437254
313,0.64019998,1.687377
314,0.64223998,1.40625
315,0.64427998,1.218627
316,0.64631998,0.8436885
317,0.64835998,0.6560655
318,0.65039998,0.562254
319,0.65243998,0.562254
320,0.65447998,0.3749385
321,0.65651998,0.281127
322,0.65855998,0.281127
323,0.66059998,0.281127
324,0.66263998,0.281127
325,0.66467998,0.1873154
326,0.66671998,0.1873154
327,0.66875998,0.281127
328,0.67079998,0.281127
329,0.67283998,0.46875
330,0.67487998,0.46875
331,0.67691998,0.749877
332,0.67895998,0.562254
333,0.68099998,0.562254
334,0.68303998,0.749877
335,0.68507998,0.6560655
336,0.68711998,1.124815
337,0.68915998,1.124815
338,0.69119998,1.124815
339,0.69323998,1.312438
340,0.69527998,0.9375
341,0.69731998,1.40625
342,0.69935998,1.218627
343,0.70139998,1.499754
