,Tid,Kanal A
59,0.40049013,3.881336
60,0.40716547,3.97607
61,0.4138408,3.97607
62,0.42051614,3.97607
63,0.42719148,3.881336
64,0.43386681,3.97607
65,0.44054215,3.786602
66,0.44721748,3.218812
67,0.45389282,3.97607
68,0.46056815,3.029343
69,0.46724349,3.881336
70,0.47391883,3.029343
71,0.48059416,3.786602
72,0.4872695,3.407972
73,0.49394483,3.218812
74,0.50062017,3.97607
75,0.50729551,3.407972
76,0.51397084,3.029343
77,0.52064618,3.313238
78,0.52732151,3.97607
79,0.53399685,3.597441
80,0.54067219,3.029343
81,0.54734752,3.029343
82,0.55402286,3.218812
83,0.56069819,3.407972
84,0.56737353,3.786602
85,0.57404887,3.97607
86,0.5807242,4.070805
87,0.58739954,3.97607
88,0.59407487,3.97607
89,0.60075021,3.97607
90,0.60742555,3.881336
91,0.61410088,3.786602
92,0.62077622,3.692175
93,0.62745155,3.502707
94,0.63412689,3.407972
95,0.64080222,3.218812
96,0.64747756,3.218812
97,0.6541529,3.218812
98,0.66082823,3.218812
99,0.66750357,3.124077
100,0.6741789,3.029343
101,0.68085424,2.934609
102,0.68752958,2.934609
103,0.69420491,2.934609
