,Tid,Kanal A
52,0.35376278,3.029343
53,0.36043812,3.029343
54,0.36711345,3.313238
55,0.37378879,3.597441
56,0.38046412,3.881336
57,0.38713946,3.786602
58,0.3938148,3.124077
59,0.40049013,3.597441
60,0.40716547,3.029343
61,0.4138408,3.97607
62,0.42051614,3.029343
63,0.42719148,3.881336
64,0.43386681,3.029343
65,0.44054215,3.786602
66,0.44721748,3.597441
67,0.45389282,3.029343
68,0.46056815,3.597441
69,0.46724349,3.786602
70,0.47391883,2.934609
71,0.48059416,3.692175
72,0.4872695,3.97607
73,0.49394483,3.692175
74,0.50062017,3.313238
75,0.50729551,3.029343
76,0.51397084,3.124077
77,0.52064618,3.597441
78,0.52732151,3.881336
79,0.53399685,3.97607
80,0.54067219,3.97607
81,0.54734752,3.97607
82,0.55402286,3.97607
83,0.56069819,3.97607
84,0.56737353,3.881336
85,0.57404887,3.786602
86,0.5807242,3.597441
87,0.58739954,3.597441
88,0.59407487,3.597441
