,Tid,Kanal A
89,0.60075021,3.407972
90,0.60742555,3.502707
91,0.61410088,3.692175
92,0.62077622,3.786602
93,0.62745155,3.597441
94,0.63412689,3.692175
95,0.64080222,3.881336
96,0.64747756,3.97607
97,0.6541529,3.692175
98,0.66082823,3.124077
99,0.66750357,3.97607
100,0.6741789,3.218812
101,0.68085424,3.786602
102,0.68752958,3.407972
103,0.69420491,3.786602
104,0.70088025,3.218812
105,0.70755558,3.881336
106,0.71423092,3.124077
107,0.72090626,3.97607
108,0.72758159,3.502707
109,0.73425693,3.124077
110,0.74093226,3.881336
111,0.7476076,3.97607
112,0.75428294,3.313238
113,0.76095827,3.029343
114,0.76763361,3.502707
115,0.77430894,3.97607
116,0.78098428,3.97607
117,0.78765962,3.597441
118,0.79433495,3.124077
119,0.80101029,3.029343
120,0.80768562,3.218812
121,0.81436096,3.502707
122,0.82103629,3.786602
123,0.82771163,3.881336
124,0.83438697,3.97607
125,0.8410623,3.97607
126,0.84773764,3.881336
127,0.85441297,3.502707
128,0.86108831,3.407972
129,0.86776365,3.313238
130,0.87443898,3.218812
131,0.88111432,2.934609
132,0.88778965,2.934609
133,0.89446499,2.934609
134,0.90114033,3.029343
135,0.90781566,3.218812
136,0.914491,3.407972
137,0.92116633,3.502707
138,0.92784167,3.786602
139,0.93451701,3.881336
140,0.94119234,3.97607
141,0.94786768,3.97607
142,0.95454301,3.97607
143,0.96121835,3.881336
144,0.96789369,3.692175
145,0.97456902,3.692175
146,0.98124436,3.786602
147,0.98791969,3.597441
148,0.99459503,3.313238
