Frekvens;Kanal A;Kanal B
(ms);(V);(V)

0,00000000;7,83126200;4,28149600
0,01000000;7,83126200;4,28149600
0,02000000;7,83126200;4,28149600
0,03000000;7,83126200;4,28149600
0,04000000;7,83126200;4,28149600
0,05000000;7,83126200;4,28149600
0,06000000;7,83126200;4,28149600
0,07000000;7,83126200;4,28149600
0,08000000;7,83126200;4,28149600
0,09000000;7,83126200;4,28149600
0,10000000;7,74329500;4,28149600
0,11000000;7,83126200;4,19414400
0,12000000;7,74329500;4,28149600
0,13000000;7,83126200;4,19414400
0,14000000;7,83126200;4,28149600
0,15000000;7,74329500;4,19414400
0,16000000;7,83126200;4,19414400
0,17000000;7,83126200;4,19414400
0,18000000;7,74329500;4,19414400
0,19000000;7,74329500;4,19414400
0,19999999;7,74329500;4,19414400
0,20999999;7,74329500;4,19414400
0,21999999;7,74329500;4,19414400
0,22999999;7,74329500;4,19414400
0,23999999;7,74329500;4,19414400
0,24999999;7,74329500;4,19414400
0,25999999;7,74329500;4,19414400
0,26999999;7,74329500;4,19414400
0,27999999;7,74329500;4,19414400
0,28999999;7,74329500;4,19414400
0,29999999;7,74329500;4,19414400
0,30999999;7,74329500;4,10679100
0,31999999;7,74329500;4,19414400
0,32999999;7,74329500;4,19414400
0,33999999;7,74329500;4,10679100
0,34999999;7,74329500;4,19414400
0,35999999;7,74329500;4,10679100
0,36999999;7,74329500;4,10679100
0,37999999;7,74329500;4,10679100
0,38999999;7,74329500;4,10679100
0,39999999;7,74329500;4,10679100
0,40999999;7,65532700;4,10679100
0,41999999;7,65532700;4,10679100
0,42999999;7,65532700;4,10679100
0,43999999;7,74329500;4,10679100
0,44999999;7,65532700;4,10679100
0,45999999;7,74329500;4,10679100
0,46999999;7,65532700;4,10679100
0,47999999;7,65532700;4,10679100
0,48999999;7,65532700;4,01913100
0,49999999;7,65532700;4,10679100
0,50999999;7,65532700;4,01913100
0,51999999;7,74329500;4,10679100
0,52999999;7,65532700;4,10679100
0,53999999;7,65532700;4,01913100
0,54999999;7,65532700;4,10679100
0,55999999;7,65532700;4,01913100
0,56999999;7,65532700;4,01913100
0,57999999;7,65532700;4,01913100
0,58999999;7,65532700;4,01913100
0,59999998;7,65532700;4,01913100
0,60999998;7,65532700;4,01913100
0,61999998;7,65532700;4,01913100
0,62999998;7,65532700;4,01913100
0,63999998;7,65532700;4,01913100
0,64999998;7,65532700;4,01913100
0,65999998;7,65532700;4,01913100
0,66999998;7,65532700;4,01913100
0,67999998;7,65532700;4,01913100
0,68999998;7,65532700;4,01913100
0,69999998;7,65532700;4,01913100
0,70999998;7,65532700;4,01913100
0,71999998;7,56736000;3,93177900
0,72999998;7,65532700;3,93177900
0,73999998;7,65532700;3,93177900
0,74999998;7,65532700;3,93177900
0,75999998;7,65532700;3,93177900
0,76999998;7,65532700;3,93177900
0,77999998;7,56736000;3,93177900
0,78999998;7,56736000;3,93177900
0,79999998;7,56736000;3,93177900
0,80999998;7,56736000;3,93177900
0,81999998;7,56736000;3,93177900
0,82999998;7,56736000;3,93177900
0,83999998;7,56736000;3,93177900
0,84999998;7,56736000;3,93177900
0,85999998;7,56736000;3,93177900
0,86999998;7,56736000;3,93177900
0,87999998;7,56736000;3,84442700
0,88999998;7,56736000;3,93177900
0,89999998;7,56736000;3,93177900
0,90999998;7,56736000;3,84442700
0,91999998;7,56736000;3,84442700
0,92999998;7,47939200;3,93177900
0,93999998;7,56736000;3,84442700
0,94999998;7,56736000;3,84442700
0,95999998;7,56736000;3,84442700
0,96999998;7,56736000;3,84442700
0,97999998;7,56736000;3,84442700
0,98999997;7,56736000;3,84442700
0,99999997;7,56736000;3,84442700
1,00999997;7,47939200;3,84442700
1,01999997;7,56736000;3,84442700
1,02999997;7,56736000;3,75707400
1,03999997;7,56736000;3,84442700
1,04999997;7,56736000;3,84442700
1,05999997;7,56736000;3,75707400
1,06999997;7,47939200;3,75707400
1,07999997;7,47939200;3,84442700
1,08999997;7,47939200;3,75707400
1,09999997;7,47939200;3,75707400
1,10999997;7,47939200;3,75707400
1,11999997;7,47939200;3,75707400
1,12999997;7,47939200;3,75707400
1,13999997;7,47939200;3,75707400
1,14999997;7,47939200;3,75707400
1,15999997;7,47939200;3,75707400
1,16999997;7,47939200;3,75707400
1,17999997;7,47939200;3,75707400
1,18999997;7,47939200;3,75707400
1,19999997;7,47939200;3,75707400
1,20999997;7,47939200;3,75707400
1,21999997;7,47939200;3,75707400
1,22999997;7,47939200;3,66972200
1,23999997;7,47939200;3,75707400
1,24999997;7,47939200;3,75707400
