Frekvens;Kanal A;Kanal B
(ms);(V);(V)

0,00000000;2,99151100;1,39794500
0,01000000;2,99151100;1,39794500
0,02000000;2,99151100;1,39794500
0,03000000;3,07978600;1,39794500
0,04000000;2,99151100;1,39794500
0,05000000;2,99151100;1,39794500
0,06000000;2,99151100;1,39794500
0,07000000;2,99151100;1,39794500
0,08000000;2,99151100;1,39794500
0,09000000;3,07978600;1,39794500
0,10000000;2,99151100;1,39794500
0,11000000;2,99151100;1,39794500
0,12000000;2,99151100;1,39794500
0,13000000;2,99151100;1,39794500
0,14000000;3,07978600;1,39794500
0,15000000;3,07978600;1,39794500
0,16000000;3,07978600;1,39794500
0,17000000;3,07978600;1,39794500
0,18000000;3,07978600;1,39794500
0,19000000;3,07978600;1,39794500
0,19999999;3,07978600;1,39794500
0,20999999;3,07978600;1,39794500
0,21999999;3,07978600;1,48529800
0,22999999;3,07978600;1,48529800
0,23999999;3,07978600;1,48529800
0,24999999;3,07978600;1,48529800
0,25999999;3,07978600;1,48529800
0,26999999;3,07978600;1,39794500
0,27999999;3,07978600;1,48529800
0,28999999;3,07978600;1,48529800
0,29999999;3,07978600;1,48529800
0,30999999;3,07978600;1,48529800
0,31999999;3,07978600;1,48529800
0,32999999;3,07978600;1,48529800
0,33999999;3,07978600;1,48529800
0,34999999;3,07978600;1,48529800
0,35999999;3,07978600;1,48529800
0,36999999;3,16775300;1,48529800
0,37999999;3,07978600;1,48529800
0,38999999;3,07978600;1,48529800
0,39999999;3,07978600;1,48529800
0,40999999;3,07978600;1,48529800
0,41999999;3,16775300;1,48529800
0,42999999;3,16775300;1,57265000
0,43999999;3,16775300;1,57265000
0,44999999;3,16775300;1,57265000
0,45999999;3,16775300;1,57265000
0,46999999;3,16775300;1,57265000
0,47999999;3,16775300;1,48529800
0,48999999;3,16775300;1,57265000
0,49999999;3,16775300;1,57265000
0,50999999;3,07978600;1,57265000
0,51999999;3,16775300;1,57265000
0,52999999;3,16775300;1,57265000
0,53999999;3,16775300;1,57265000
0,54999999;3,16775300;1,57265000
0,55999999;3,16775300;1,57265000
0,56999999;3,16775300;1,57265000
0,57999999;3,16775300;1,66000200
0,58999999;3,16775300;1,66000200
0,59999998;3,16775300;1,66000200
0,60999998;3,16775300;1,66000200
0,61999998;3,16775300;1,66000200
0,62999998;3,16775300;1,66000200
0,63999998;3,16775300;1,66000200
0,64999998;3,16775300;1,66000200
0,65999998;3,16775300;1,66000200
0,66999998;3,16775300;1,66000200
0,67999998;3,16775300;1,66000200
0,68999998;3,16775300;1,66000200
0,69999998;3,16775300;1,66000200
0,70999998;3,16775300;1,74735500
0,71999998;3,16775300;1,74735500
0,72999998;3,25572100;1,74735500
0,73999998;3,16775300;1,74735500
0,74999998;3,16775300;1,74735500
0,75999998;3,25572100;1,74735500
0,76999998;3,25572100;1,74735500
0,77999998;3,16775300;1,74735500
0,78999998;3,25572100;1,74735500
0,79999998;3,25572100;1,74735500
0,80999998;3,25572100;1,83470700
0,81999998;3,25572100;1,74735500
0,82999998;3,25572100;1,74735500
0,83999998;3,25572100;1,83470700
0,84999998;3,25572100;1,83470700
0,85999998;3,25572100;1,83470700
0,86999998;3,25572100;1,83470700
0,87999998;3,25572100;1,83470700
0,88999998;3,25572100;1,92206000
0,89999998;3,25572100;1,92206000
0,90999998;3,25572100;1,92206000
0,91999998;3,25572100;1,83470700
0,92999998;3,25572100;1,83470700
0,93999998;3,25572100;1,92206000
0,94999998;3,25572100;1,92206000
0,95999998;3,25572100;1,92206000
0,96999998;3,25572100;1,92206000
0,97999998;3,25572100;1,92206000
0,98999997;3,25572100;1,92206000
0,99999997;3,25572100;1,92206000
1,00999997;3,25572100;1,92206000
1,01999997;3,25572100;2,00941200
1,02999997;3,25572100;2,00941200
1,03999997;3,25572100;2,00941200
1,04999997;3,34368800;2,00941200
1,05999997;3,25572100;2,00941200
1,06999997;3,34368800;2,00941200
1,07999997;3,34368800;2,00941200
1,08999997;3,34368800;2,00941200
1,09999997;3,34368800;2,09707200
1,10999997;3,34368800;2,09707200
1,11999997;3,34368800;2,00941200
1,12999997;3,34368800;2,09707200
1,13999997;3,34368800;2,09707200
1,14999997;3,34368800;2,09707200
1,15999997;3,34368800;2,09707200
1,16999997;3,34368800;2,09707200
1,17999997;3,34368800;2,18442400
1,18999997;3,34368800;2,18442400
1,19999997;3,34368800;2,09707200
1,20999997;3,34368800;2,18442400
1,21999997;3,34368800;2,18442400
1,22999997;3,34368800;2,18442400
1,23999997;3,34368800;2,18442400
1,24999997;3,34368800;2,18442400
