Frekvens;Kanal A;Kanal B
(ms);(V);(V)

0,00000000;1,84762500;3,32031300
0,01000000;1,84762500;3,32031300
0,02000000;1,84762500;3,32031300
0,03000000;1,84762500;3,40766500
0,04000000;1,84762500;3,40766500
0,05000000;1,84762500;3,40766500
0,06000000;1,84762500;3,40766500
0,07000000;1,84762500;3,40766500
0,08000000;1,84762500;3,40766500
0,09000000;1,93559300;3,49501700
0,10000000;1,84762500;3,49501700
0,11000000;1,84762500;3,49501700
0,12000000;1,84762500;3,49501700
0,13000000;1,93559300;3,58237000
0,14000000;1,93559300;3,58237000
0,15000000;1,93559300;3,58237000
0,16000000;1,93559300;3,58237000
0,17000000;1,93559300;3,58237000
0,18000000;1,93559300;3,66972200
0,19000000;1,93559300;3,66972200
0,19999999;1,93559300;3,66972200
0,20999999;1,93559300;3,66972200
0,21999999;1,93559300;3,66972200
0,22999999;1,93559300;3,66972200
0,23999999;1,93559300;3,75707400
0,24999999;1,93559300;3,75707400
0,25999999;1,93559300;3,75707400
0,26999999;1,93559300;3,75707400
0,27999999;1,93559300;3,75707400
0,28999999;1,93559300;3,75707400
0,29999999;1,93559300;3,84442700
0,30999999;1,93559300;3,84442700
0,31999999;1,93559300;3,84442700
0,32999999;1,93559300;3,84442700
0,33999999;1,93559300;3,84442700
0,34999999;1,93559300;3,84442700
0,35999999;1,93559300;3,93177900
0,36999999;1,93559300;3,93177900
0,37999999;1,93559300;3,93177900
0,38999999;1,93559300;3,93177900
0,39999999;2,02356100;3,93177900
0,40999999;1,93559300;4,01913100
0,41999999;2,02356100;4,01913100
0,42999999;2,02356100;4,01913100
0,43999999;2,02356100;4,01913100
0,44999999;2,02356100;4,01913100
0,45999999;2,02356100;4,01913100
0,46999999;2,02356100;4,10679100
0,47999999;2,02356100;4,10679100
0,48999999;2,02356100;4,10679100
0,49999999;2,02356100;4,10679100
0,50999999;2,02356100;4,10679100
0,51999999;2,02356100;4,10679100
0,52999999;2,02356100;4,19414400
0,53999999;2,02356100;4,19414400
0,54999999;2,02356100;4,19414400
0,55999999;2,02356100;4,19414400
0,56999999;2,02356100;4,19414400
0,57999999;2,02356100;4,28149600
0,58999999;2,02356100;4,28149600
0,59999998;2,02356100;4,28149600
0,60999998;2,02356100;4,28149600
0,61999998;2,02356100;4,28149600
0,62999998;2,02356100;4,36884800
0,63999998;2,02356100;4,36884800
0,64999998;2,02356100;4,36884800
0,65999998;2,02356100;4,36884800
0,66999998;2,11183600;4,36884800
0,67999998;2,11183600;4,36884800
0,68999998;2,02356100;4,45620100
0,69999998;2,02356100;4,45620100
0,70999998;2,11183600;4,45620100
0,71999998;2,02356100;4,45620100
0,72999998;2,02356100;4,54355300
0,73999998;2,11183600;4,45620100
0,74999998;2,02356100;4,54355300
0,75999998;2,11183600;4,54355300
0,76999998;2,02356100;4,54355300
0,77999998;2,11183600;4,54355300
0,78999998;2,11183600;4,54355300
0,79999998;2,11183600;4,54355300
0,80999998;2,11183600;4,63090600
0,81999998;2,11183600;4,63090600
0,82999998;2,11183600;4,63090600
0,83999998;2,11183600;4,63090600
0,84999998;2,11183600;4,71825800
0,85999998;2,11183600;4,71825800
0,86999998;2,11183600;4,71825800
0,87999998;2,11183600;4,71825800
0,88999998;2,11183600;4,71825800
0,89999998;2,11183600;4,71825800
0,90999998;2,11183600;4,80561000
0,91999998;2,11183600;4,80561000
0,92999998;2,11183600;4,80561000
0,93999998;2,11183600;4,80561000
0,94999998;2,11183600;4,80561000
0,95999998;2,11183600;4,80561000
0,96999998;2,11183600;4,89296200
0,97999998;2,11183600;4,89296200
0,98999997;2,11183600;4,89296200
0,99999997;2,11183600;4,89296200
1,00999997;2,11183600;4,89296200
1,01999997;2,19980300;4,98031500
1,02999997;2,11183600;4,98031500
1,03999997;2,19980300;4,98031500
1,04999997;2,19980300;4,98031500
1,05999997;2,19980300;4,98031500
1,06999997;2,19980300;5,06766700
1,07999997;2,19980300;5,06766700
1,08999997;2,19980300;5,06766700
1,09999997;2,19980300;5,06766700
1,10999997;2,19980300;5,06766700
1,11999997;2,19980300;5,06766700
1,12999997;2,19980300;5,15532700
1,13999997;2,19980300;5,15532700
1,14999997;2,19980300;5,15532700
1,15999997;2,19980300;5,15532700
1,16999997;2,19980300;5,15532700
1,17999997;2,19980300;5,15532700
1,18999997;2,19980300;5,24268000
1,19999997;2,19980300;5,24268000
1,20999997;2,19980300;5,24268000
1,21999997;2,19980300;5,24268000
1,22999997;2,19980300;5,24268000
1,23999997;2,19980300;5,24268000
1,24999997;2,28777100;5,33003200
