Frekvens;Kanal A;Kanal B
(ms);(V);(V)

0,00000000;5,19162100;4,45620100
0,01000000;5,19162100;4,36884800
0,02000000;5,19162100;4,45620100
0,03000000;5,19162100;4,45620100
0,04000000;5,19162100;4,45620100
0,05000000;5,19162100;4,45620100
0,06000000;5,19162100;4,45620100
0,07000000;5,19162100;4,54355300
0,08000000;5,19162100;4,54355300
0,09000000;5,19162100;4,54355300
0,10000000;5,19162100;4,54355300
0,11000000;5,19162100;4,54355300
0,12000000;5,19162100;4,54355300
0,13000000;5,19162100;4,54355300
0,14000000;5,19162100;4,63090600
0,15000000;5,19162100;4,63090600
0,16000000;5,19162100;4,63090600
0,17000000;5,19162100;4,63090600
0,18000000;5,19162100;4,63090600
0,19000000;5,19162100;4,63090600
0,19999999;5,19162100;4,63090600
0,20999999;5,27958900;4,71825800
0,21999999;5,19162100;4,71825800
0,22999999;5,19162100;4,63090600
0,23999999;5,27958900;4,71825800
0,24999999;5,27958900;4,71825800
0,25999999;5,19162100;4,71825800
0,26999999;5,27958900;4,71825800
0,27999999;5,27958900;4,71825800
0,28999999;5,27958900;4,71825800
0,29999999;5,27958900;4,71825800
0,30999999;5,27958900;4,80561000
0,31999999;5,27958900;4,80561000
0,32999999;5,27958900;4,80561000
0,33999999;5,27958900;4,80561000
0,34999999;5,27958900;4,80561000
0,35999999;5,27958900;4,80561000
0,36999999;5,27958900;4,80561000
0,37999999;5,27958900;4,80561000
0,38999999;5,27958900;4,89296200
0,39999999;5,27958900;4,89296200
0,40999999;5,27958900;4,89296200
0,41999999;5,27958900;4,89296200
0,42999999;5,27958900;4,89296200
0,43999999;5,27958900;4,89296200
0,44999999;5,27958900;4,98031500
0,45999999;5,27958900;4,98031500
0,46999999;5,27958900;4,89296200
0,47999999;5,27958900;4,98031500
0,48999999;5,36755700;4,98031500
0,49999999;5,27958900;4,98031500
0,50999999;5,36755700;4,98031500
0,51999999;5,27958900;4,98031500
0,52999999;5,27958900;4,98031500
0,53999999;5,27958900;4,98031500
0,54999999;5,27958900;5,06766700
0,55999999;5,36755700;5,06766700
0,56999999;5,36755700;5,06766700
0,57999999;5,36755700;5,06766700
0,58999999;5,36755700;5,06766700
0,59999998;5,36755700;5,06766700
0,60999998;5,36755700;5,15532700
0,61999998;5,36755700;5,15532700
0,62999998;5,36755700;5,15532700
0,63999998;5,36755700;5,15532700
0,64999998;5,36755700;5,15532700
0,65999998;5,36755700;5,15532700
0,66999998;5,36755700;5,15532700
0,67999998;5,36755700;5,15532700
0,68999998;5,36755700;5,24268000
0,69999998;5,36755700;5,24268000
0,70999998;5,36755700;5,24268000
0,71999998;5,36755700;5,24268000
0,72999998;5,36755700;5,24268000
0,73999998;5,36755700;5,24268000
0,74999998;5,36755700;5,33003200
0,75999998;5,36755700;5,24268000
0,76999998;5,36755700;5,24268000
0,77999998;5,36755700;5,33003200
0,78999998;5,36755700;5,24268000
0,79999998;5,36755700;5,33003200
0,80999998;5,45552400;5,33003200
0,81999998;5,45552400;5,33003200
0,82999998;5,36755700;5,41738400
0,83999998;5,36755700;5,41738400
0,84999998;5,45552400;5,41738400
0,85999998;5,36755700;5,41738400
0,86999998;5,36755700;5,41738400
0,87999998;5,45552400;5,41738400
0,88999998;5,45552400;5,41738400
0,89999998;5,45552400;5,41738400
0,90999998;5,45552400;5,41738400
0,91999998;5,45552400;5,50473700
0,92999998;5,45552400;5,50473700
0,93999998;5,45552400;5,50473700
0,94999998;5,45552400;5,50473700
0,95999998;5,45552400;5,50473700
0,96999998;5,45552400;5,50473700
0,97999998;5,45552400;5,59208900
0,98999997;5,45552400;5,59208900
0,99999997;5,45552400;5,59208900
1,00999997;5,45552400;5,59208900
1,01999997;5,45552400;5,59208900
1,02999997;5,45552400;5,59208900
1,03999997;5,45552400;5,59208900
1,04999997;5,45552400;5,59208900
1,05999997;5,54349200;5,67944100
1,06999997;5,45552400;5,67944100
1,07999997;5,45552400;5,67944100
1,08999997;5,45552400;5,67944100
1,09999997;5,45552400;5,67944100
1,10999997;5,45552400;5,67944100
1,11999997;5,45552400;5,76679400
1,12999997;5,54349200;5,76679400
1,13999997;5,54349200;5,67944100
1,14999997;5,54349200;5,76679400
1,15999997;5,54349200;5,76679400
1,16999997;5,54349200;5,76679400
1,17999997;5,54349200;5,76679400
1,18999997;5,54349200;5,76679400
1,19999997;5,45552400;5,76679400
1,20999997;5,54349200;5,85414600
1,21999997;5,54349200;5,85414600
1,22999997;5,54349200;5,85414600
1,23999997;5,54349200;5,85414600
1,24999997;5,54349200;5,85414600
