Frekvens;Kanal A;Kanal B
(ms);(V);(V)

1,75999996;3,07978600;4,15046700
1,76999996;3,07978600;4,15046700
1,77999996;3,07978600;4,15046700
1,78999995;3,16775300;4,15046700
1,79999995;3,07978600;4,10679100
1,80999995;3,07978600;4,15046700
1,81999995;3,07978600;4,15046700
1,82999995;3,07978600;4,15046700
1,83999995;3,07978600;4,15046700
1,84999995;3,07978600;4,15046700
1,85999995;3,07978600;4,15046700
1,86999995;3,07978600;4,19414400
1,87999995;3,07978600;4,15046700
1,88999995;3,07978600;4,19414400
1,89999995;3,07978600;4,15046700
1,90999995;3,07978600;4,15046700
1,91999995;3,07978600;4,19414400
1,92999995;3,07978600;4,15046700
1,93999995;3,07978600;4,15046700
1,94999995;3,07978600;4,15046700
1,95999995;3,07978600;4,15046700
1,96999995;3,07978600;4,19414400
1,97999995;3,07978600;4,15046700
1,98999995;3,07978600;4,19414400
1,99999995;3,07978600;4,19414400
2,00999995;3,07978600;4,19414400
2,01999995;3,07978600;4,15046700
2,02999995;3,07978600;4,19414400
2,03999995;3,07978600;4,15046700
2,04999995;2,99151100;4,15046700
2,05999995;3,07978600;4,19414400
2,06999995;3,07978600;4,15046700
2,07999995;2,99151100;4,19414400
2,08999995;2,99151100;4,19414400
2,09999995;3,07978600;4,15046700
2,10999995;2,99151100;4,19414400
2,11999995;2,99151100;4,19414400
2,12999995;2,99151100;4,19414400
2,13999995;2,99151100;4,19414400
2,14999995;2,99151100;4,19414400
2,15999995;2,99151100;4,19414400
2,16999995;2,99151100;4,19414400
2,17999994;2,99151100;4,19414400
2,18999994;2,99151100;4,15046700
2,19999994;2,99151100;4,19414400
2,20999994;2,99151100;4,19414400
2,21999994;2,99151100;4,19414400
2,22999994;2,99151100;4,19414400
2,23999994;2,99151100;4,19414400
2,24999994;2,99151100;4,19414400
2,25999994;2,99151100;4,19414400
2,26999994;2,99151100;4,19414400
2,27999994;2,99151100;4,19414400
2,28999994;2,99151100;4,23782000
2,29999994;2,99151100;4,15046700
2,30999994;2,99151100;4,19414400
2,31999994;2,99151100;4,19414400
2,32999994;2,99151100;4,19414400
2,33999994;2,99151100;4,19414400
2,34999994;2,90354300;4,19414400
2,35999994;2,99151100;4,19414400
2,36999994;2,99151100;4,19414400
2,37999994;2,90354300;4,19414400
2,38999994;2,90354300;4,19414400
2,39999994;2,90354300;4,23782000
2,40999994;2,90354300;4,19414400
2,41999994;2,99151100;4,23782000
2,42999994;2,90354300;4,19414400
2,43999994;2,90354300;4,19414400
2,44999994;2,90354300;4,19414400
2,45999994;2,90354300;4,23782000
2,46999994;2,90354300;4,19414400
