Frekvens;Kanal A;Kanal B
(ms);(V);(V)

0,00000000;0,79170770;0,96087600
0,01000000;0,79170770;0,96087600
0,02000000;0,79170770;0,96087600
0,03000000;0,79170770;0,96087600
0,04000000;0,79170770;0,96087600
0,05000000;0,79170770;0,96087600
0,06000000;0,79170770;0,96087600
0,07000000;0,79170770;0,96087600
0,08000000;0,79170770;1,04853600
0,09000000;0,79170770;1,04853600
0,10000000;0,79170770;1,04853600
0,11000000;0,79170770;1,04853600
0,12000000;0,79170770;1,04853600
0,13000000;0,79170770;1,13588800
0,14000000;0,79170770;1,13588800
0,15000000;0,70374020;1,13588800
0,16000000;0,70374020;1,13588800
0,17000000;0,70374020;1,13588800
0,18000000;0,70374020;1,22324100
0,19000000;0,79170770;1,22324100
0,19999999;0,79170770;1,22324100
0,20999999;0,70374020;1,22324100
0,21999999;0,70374020;1,22324100
0,22999999;0,70374020;1,31059300
0,23999999;0,70374020;1,31059300
0,24999999;0,70374020;1,31059300
0,25999999;0,70374020;1,31059300
0,26999999;0,70374020;1,31059300
0,27999999;0,70374020;1,31059300
0,28999999;0,70374020;1,39794500
0,29999999;0,70374020;1,39794500
0,30999999;0,70374020;1,39794500
0,31999999;0,70374020;1,39794500
0,32999999;0,70374020;1,39794500
0,33999999;0,70374020;1,48529800
0,34999999;0,70374020;1,48529800
0,35999999;0,70374020;1,48529800
0,36999999;0,70374020;1,48529800
0,37999999;0,70374020;1,48529800
0,38999999;0,70374020;1,57265000
0,39999999;0,70374020;1,57265000
0,40999999;0,70374020;1,57265000
0,41999999;0,70374020;1,57265000
0,42999999;0,70374020;1,66000200
0,43999999;0,70374020;1,66000200
0,44999999;0,70374020;1,66000200
0,45999999;0,70374020;1,66000200
0,46999999;0,70374020;1,74735500
0,47999999;0,70374020;1,74735500
0,48999999;0,61577270;1,74735500
0,49999999;0,70374020;1,74735500
0,50999999;0,61577270;1,83470700
0,51999999;0,61577270;1,83470700
0,52999999;0,70374020;1,83470700
0,53999999;0,70374020;1,83470700
0,54999999;0,61577270;1,92206000
0,55999999;0,61577270;1,92206000
0,56999999;0,61577270;1,92206000
0,57999999;0,61577270;1,92206000
0,58999999;0,61577270;2,00941200
0,59999998;0,61577270;2,00941200
0,60999998;0,61577270;2,00941200
0,61999998;0,61577270;2,00941200
0,62999998;0,61577270;2,09707200
0,63999998;0,61577270;2,09707200
0,64999998;0,61577270;2,09707200
0,65999998;0,61577270;2,09707200
0,66999998;0,61577270;2,18442400
0,67999998;0,61577270;2,18442400
0,68999998;0,61577270;2,18442400
0,69999998;0,61577270;2,18442400
0,70999998;0,61577270;2,18442400
0,71999998;0,61577270;2,27177700
0,72999998;0,61577270;2,27177700
0,73999998;0,61577270;2,35912900
0,74999998;0,61577270;2,35912900
0,75999998;0,61577270;2,35912900
0,76999998;0,61577270;2,35912900
0,77999998;0,61577270;2,35912900
0,78999998;0,61577270;2,44648100
0,79999998;0,52780510;2,44648100
0,80999998;0,52780510;2,44648100
0,81999998;0,61577270;2,44648100
0,82999998;0,61577270;2,53383400
0,83999998;0,52780510;2,53383400
0,84999998;0,52780510;2,53383400
0,85999998;0,61577270;2,62118600
0,86999998;0,52780510;2,62118600
0,87999998;0,52780510;2,62118600
0,88999998;0,52780510;2,62118600
0,89999998;0,52780510;2,70853800
0,90999998;0,52780510;2,70853800
0,91999998;0,52780510;2,70853800
0,92999998;0,52780510;2,79589100
0,93999998;0,52780510;2,79589100
0,94999998;0,52780510;2,79589100
0,95999998;0,52780510;2,79589100
0,96999998;0,52780510;2,88324300
0,97999998;0,52780510;2,88324300
0,98999997;0,52780510;2,88324300
0,99999997;0,52780510;2,88324300
1,00999997;0,52780510;2,97059500
1,01999997;0,52780510;2,97059500
1,02999997;0,52780510;2,97059500
1,03999997;0,52780510;2,97059500
1,04999997;0,52780510;3,05825500
1,05999997;0,52780510;3,05825500
1,06999997;0,52780510;3,05825500
1,07999997;0,52780510;3,14560800
1,08999997;0,43983760;3,14560800
1,09999997;0,52780510;3,14560800
1,10999997;0,52780510;3,14560800
1,11999997;0,52780510;3,23296000
1,12999997;0,52780510;3,23296000
1,13999997;0,52780510;3,23296000
1,14999997;0,52780510;3,23296000
1,15999997;0,43983760;3,32031300
1,16999997;0,43983760;3,32031300
1,17999997;0,43983760;3,32031300
1,18999997;0,43983760;3,32031300
1,19999997;0,43983760;3,40766500
1,20999997;0,43983760;3,40766500
1,21999997;0,43983760;3,40766500
1,22999997;0,43983760;3,49501700
1,23999997;0,43983760;3,49501700
1,24999997;0,43983760;3,49501700
